commanded position, signed delta, theoretical position, actual position, error
-1.21424, -4.14, -1.21,-1.0576,-0.15664
1.64713, -2.86, 1.65,1.4976,-0.14953
-9.26696, -10.92, -9.27,-9.1176,-0.14936
-0.33541, -8.93, -0.34,-0.4924,0.15699
-2.56158, -2.22, -2.56,-2.4076,-0.15398
0.05596, -2.62, 0.06,-0.0924,0.03644
2.14318, 2.08, 2.14,2.14,-0.00318
9.37508, 7.24, 9.38,9.38,0.00492
2.40273, -6.98, 2.4,2.5524,0.14967
1.89933, 0.5, 1.9,1.9,0.00067
4.621, -2.72, 4.62,4.4676,-0.1534
-0.74695, -5.37, -0.75,-0.5976,-0.14935
-3.57077, 2.82, -3.57,-3.57,-0.00077
6.02248, -9.59, 6.02,5.8676,-0.15488
-0.21103, -6.23, -0.21,-0.0576,-0.15343
2.13537, -2.35, 2.14,1.9876,-0.14777
3.85963, 1.72, 3.86,3.86,0.00037
6.02581, 2.17, 6.03,6.03,0.00419
2.19846, -3.83, 2.2,2.3524,0.15394
9.55408, -7.35, 9.55,9.3976,-0.15648
7.27749, -2.27, 7.28,7.4324,0.15491
9.61062, -2.33, 9.61,9.4576,-0.15302
-5.10406, -14.71, -5.1,-4.9476,-0.15646
-1.07346, -4.03, -1.07,-1.2224,0.14894
6.83096, 7.9, 6.83,6.83,-0.00096
0.56716, -6.26, 0.57,0.7224,0.15524
9.93084, -9.36, 9.93,9.7776,-0.15324
-2.63509, -12.57, -2.64,-2.4876,-0.14749
2.79682, -5.44, 2.8,2.6476,-0.14922
9.71111, 6.91, 9.71,9.71,-0.00111
-6.85681, -16.57, -6.86,-6.7076,-0.14921
5.51881, -12.38, 5.52,5.3676,-0.15121
1.24557, -4.27, 1.25,1.4024,0.15683
4.31523, -3.07, 4.32,4.1676,-0.14763
-8.1321, -12.45, -8.13,-7.9776,-0.1545
4.68143, -12.81, 4.68,4.5276,-0.15383
-7.98102, -12.66, -7.98,-7.8276,-0.15342
7.84394, -15.82, 7.84,7.6876,-0.15634
9.08462, 1.24, 9.08,9.08,-0.00462
-3.91018, -12.99, -3.91,-3.7576,-0.15258
5.64933, -9.56, 5.65,5.4976,-0.15173
-4.2684, -9.92, -4.27,-4.1176,-0.1508
2.97565, -7.25, 2.98,2.8276,-0.14805
3.48728, 0.51, 3.49,3.49,0.00272
-9.35857, -12.85, -9.36,-9.2076,-0.15097
-8.8702, -0.49, -8.87,-9.0224,0.1522
-2.69893, 6.17, -2.7,-2.7,0.00107
8.39155, 11.09, 8.39,8.39,-0.00155
4.06548, -4.32, 4.07,4.2224,0.15692
2.8053, 1.26, 2.81,2.81,0.0047
-2.27495, 5.08, -2.27,-2.27,-0.00495
-9.75847, 7.49, -9.76,-9.76,0.00153
-3.26516, -6.49, -3.27,-3.4224,0.15724
-9.80712, -6.54, -9.81,-9.6576,-0.14952
-7.34757, -2.46, -7.35,-7.5024,0.15483
7.14136, 14.49, 7.14,7.14,-0.00136
0.56185, -6.58, 0.56,0.7124,0.15055
-4.75671, 5.32, -4.76,-4.76,0.00329
-0.59951, -4.16, -0.6,-0.7524,0.15289
-0.66925, -0.07, -0.67,-0.5176,-0.15165
-2.1305, 1.46, -2.13,-2.13,-0.0005
-4.17278, 2.04, -4.17,-4.17,-0.00278
-8.8857, 4.72, -8.89,-8.89,0.0043
-3.68848, -5.2, -3.69,-3.8424,0.15392
-3.65972, 0.03, -3.66,-3.66,0.00028
-2.27452, 1.39, -2.27,-2.27,-0.00452
-7.32595, -5.06, -7.33,-7.1776,-0.14835
-8.04988, 0.72, -8.05,-8.05,0.00012
-9.77135, 1.72, -9.77,-9.77,-0.00135
-2.00702, -7.76, -2.01,-2.1624,0.15538
-3.9643, -1.95, -3.96,-3.8076,-0.1567
-1.94791, -2.01, -1.95,-2.1024,0.15449
6.35268, 8.3, 6.35,6.35,-0.00268
9.36035, 3.01, 9.36,9.36,-0.00035
-4.40496, -13.76, -4.4,-4.2476,-0.15736
-1.4393, -2.96, -1.44,-1.5924,0.1531
0.82244, 2.26, 0.82,0.82,-0.00244
-2.8598, -3.68, -2.86,-2.7076,-0.1522
0.691, -3.55, 0.69,0.5376,-0.1534
-0.98696, -1.68, -0.99,-0.8376,-0.14936
-1.20714, 0.22, -1.21,-1.21,0.00286
-9.80155, 8.59, -9.8,-9.8,-0.00155
-5.4955, -4.3, -5.5,-5.6524,0.1569
2.54131, 8.04, 2.54,2.54,-0.00131
-0.65656, -3.2, -0.66,-0.5076,-0.14896
-0.46888, -0.19, -0.47,-0.6224,0.15352
1.1229, 1.59, 1.12,1.12,-0.0029
-5.73708, -6.86, -5.74,-5.5876,-0.14948
7.47577, -13.22, 7.48,7.3276,-0.14817
-4.57762, -12.06, -4.58,-4.4276,-0.15002
-1.71878, -2.86, -1.72,-1.8724,0.15362
8.85797, 10.58, 8.86,8.86,0.00203
-7.51989, -16.38, -7.52,-7.3676,-0.15229
-7.93002, 0.41, -7.93,-7.93,-2E-05
-1.81536, -6.11, -1.82,-1.9724,0.15704
-4.3013, -2.48, -4.3,-4.1476,-0.1537
-8.00649, 3.71, -8.01,-8.01,0.00351
-4.49364, -3.52, -4.49,-4.6424,0.14876
-5.6421, -1.15, -5.64,-5.4876,-0.1545
3.70446, -9.34, 3.7,3.5476,-0.15686
0.83586, -2.86, 0.84,0.9924,0.15654
-5.52791, 6.37, -5.53,-5.53,0.00209
8.07684, -13.61, 8.08,7.9276,-0.14924
-3.81767, -11.9, -3.82,-3.6676,-0.15007
6.16146, -9.98, 6.16,6.0076,-0.15386
-3.70326, -9.86, -3.7,-3.5476,-0.15566
-4.62259, 0.92, -4.62,-4.62,-0.00259
4.24378, -8.86, 4.24,4.0876,-0.15618
7.22799, 2.99, 7.23,7.23,0.00201
-6.16501, -13.4, -6.17,-6.0176,-0.14741
-6.60675, 0.44, -6.61,-6.61,0.00325
-9.64615, 3.04, -9.65,-9.65,0.00385
-1.43517, -8.21, -1.44,-1.5924,0.15723
-7.92341, -6.48, -7.92,-7.7676,-0.15581
-6.8322, -1.09, -6.83,-6.9824,0.1502
-6.90727, -0.08, -6.91,-6.7576,-0.14967
-8.68573, 1.78, -8.69,-8.69,0.00427
8.13836, -16.83, 8.14,7.9876,-0.15076
5.36569, -2.77, 5.37,5.5224,0.15671
0.62473, 4.75, 0.62,0.62,-0.00473
8.83526, -8.22, 8.84,8.6876,-0.14766
5.1854, -3.65, 5.19,5.3424,0.157
0.20508, 4.98, 0.21,0.21,0.00492
-3.28483, 3.49, -3.28,-3.28,-0.00483
2.22589, -5.51, 2.23,2.0776,-0.14829
-0.21513, -2.45, -0.22,-0.0676,-0.14753
2.68373, -2.9, 2.68,2.5276,-0.15613
-6.40647, -9.09, -6.41,-6.2576,-0.14887
-0.82825, -5.58, -0.83,-0.9824,0.15415
5.27163, 6.1, 5.27,5.27,-0.00163
-6.79158, -12.06, -6.79,-6.6376,-0.15398
-7.28395, 0.49, -7.28,-7.28,-0.00395
7.4925, -14.77, 7.49,7.3376,-0.1549
-5.28226, -12.77, -5.28,-5.1276,-0.15466
6.28531, -11.57, 6.29,6.1376,-0.14771
-8.40212, -14.69, -8.4,-8.2476,-0.15452
5.92501, -14.33, 5.93,5.7776,-0.14741
-3.53666, -9.47, -3.54,-3.3876,-0.14906
9.89446, -13.43, 9.89,9.7376,-0.15686
8.47537, -1.41, 8.48,8.6324,0.15703
5.63859, 2.84, 5.64,5.64,0.00141
5.70857, -0.07, 5.71,5.5576,-0.15097
5.70046, -0.01, 5.7,5.8524,0.15194
-7.21121, 12.91, -7.21,-7.21,-0.00121
-6.61597, -0.59, -6.62,-6.7724,0.15643
-5.92825, 0.69, -5.93,-5.93,0.00175
-5.56992, 0.36, -5.57,-5.57,8E-05
5.37543, 10.95, 5.38,5.38,0.00457
8.66873, 3.29, 8.67,8.67,0.00127
5.20636, -3.46, 5.21,5.3624,0.15604
-9.3068, 14.52, -9.31,-9.31,0.0032
8.94975, -18.26, 8.95,8.7976,-0.15215
-1.70267, -10.65, -1.7,-1.5476,-0.15507
2.63458, -4.33, 2.63,2.4776,-0.15698
3.75439, 1.12, 3.75,3.75,-0.00439
-3.6062, -7.36, -3.61,-3.4576,-0.1486
5.11635, -8.73, 5.12,4.9676,-0.14875
-4.94761, -10.07, -4.95,-4.7976,-0.15001
-5.01181, 0.06, -5.01,-5.01,-0.00181
7.13686, -12.15, 7.14,6.9876,-0.14926
8.85635, 1.72, 8.86,8.86,0.00365
4.79347, -4.07, 4.79,4.9424,0.14893
-6.51737, 11.31, -6.52,-6.52,0.00263
-7.04399, 0.52, -7.04,-7.04,-0.00399
-4.34879, -2.69, -4.35,-4.5024,0.15361
0.75841, 5.11, 0.76,0.76,0.00159
9.96117, 9.2, 9.96,9.96,-0.00117
-2.52387, -12.48, -2.52,-2.3676,-0.15627
0.51997, -3.04, 0.52,0.3676,-0.15237
-1.28936, -1.81, -1.29,-1.1376,-0.15176
9.74653, -11.04, 9.75,9.5976,-0.14893
6.18598, -3.56, 6.19,6.3424,0.15642
-2.50611, 8.7, -2.51,-2.51,0.00389
-6.94911, 4.44, -6.95,-6.95,0.00089
-7.3996, 0.45, -7.4,-7.4,0.0004
3.1425, -10.54, 3.14,2.9876,-0.1549
2.95711, -0.18, 2.96,3.1124,0.15529
3.74178, -0.78, 3.74,3.5876,-0.15418
-9.68988, -13.43, -9.69,-9.5376,-0.15228
-3.5147, -6.18, -3.51,-3.6624,0.1477
6.35131, 9.86, 6.35,6.35,-0.00131
6.4758, 0.13, 6.48,6.48,0.0042
-1.57458, -8.05, -1.57,-1.4176,-0.15698
9.01115, -10.58, 9.01,8.8576,-0.15355
2.20356, -6.81, 2.2,2.3524,0.14884
3.13504, -0.94, 3.14,2.9876,-0.14744
-0.83294, -3.97, -0.83,-0.6776,-0.15534
-3.48933, 2.66, -3.49,-3.49,0.00067
9.53907, -13.03, 9.54,9.3876,-0.15147
-7.66109, -17.2, -7.66,-7.5076,-0.15349
-3.65021, -4.01, -3.65,-3.8024,0.15219
-2.81783, 0.83, -2.82,-2.82,0.00217
4.37093, 7.19, 4.37,4.37,-0.00093
9.10301, 4.73, 9.1,9.1,-0.00301
4.86881, -4.23, 4.87,5.0224,0.15359
-5.51755, 10.39, -5.52,-5.52,0.00245
-3.54429, -1.98, -3.54,-3.6924,0.14811
-3.25874, 0.28, -3.26,-3.26,0.00126
4.10799, 7.37, 4.11,4.11,0.00201
-1.12014, -5.23, -1.12,-0.9676,-0.15254
2.30798, -3.43, 2.31,2.1576,-0.15038
-8.68349, -10.99, -8.68,-8.5276,-0.15589
7.23604, -15.92, 7.24,7.0876,-0.14844
2.49496, -4.75, 2.49,2.6424,0.14744
-1.32928, 3.82, -1.33,-1.33,0.00072
4.1605, -5.49, 4.16,4.0076,-0.1529
-1.73172, -5.89, -1.73,-1.5776,-0.15412
4.88953, -6.62, 4.89,4.7376,-0.15193
-7.50839, -12.4, -7.51,-7.3576,-0.15079
1.97105, -9.48, 1.97,1.8176,-0.15345
-6.89049, -8.86, -6.89,-6.7376,-0.15289
6.36817, -13.26, 6.37,6.2176,-0.15057
-3.29644, -9.67, -3.3,-3.1476,-0.14884
-8.07542, 4.78, -8.08,-8.08,0.00458
-6.34881, -1.73, -6.35,-6.5024,0.15359
-7.25545, -0.91, -7.26,-7.1076,-0.14785
-3.13864, -4.12, -3.14,-3.2924,0.15376
-5.25899, -2.12, -5.26,-5.1076,-0.15139
0.93777, -6.2, 0.94,0.7876,-0.15017
7.62796, 6.69, 7.63,7.63,0.00204
3.76287, -3.87, 3.76,3.9124,0.14953
-8.37185, 12.13, -8.37,-8.37,-0.00185
7.52759, -15.9, 7.53,7.3776,-0.14999
9.11757, 1.59, 9.12,9.12,0.00243
-1.37716, -10.5, -1.38,-1.2276,-0.14956
-7.40164, 6.02, -7.4,-7.4,-0.00164
5.60548, -13.01, 5.61,5.4576,-0.14788
-0.7348, -6.34, -0.73,-0.5776,-0.1572
8.47276, -9.2, 8.47,8.3176,-0.15516
-3.13756, -11.61, -3.14,-2.9876,-0.14996
-7.72663, 4.59, -7.73,-7.73,0.00337
-8.60323, 0.87, -8.6,-8.6,-0.00323
3.97625, -12.58, 3.98,3.8276,-0.14865
-3.11162, -7.09, -3.11,-2.9576,-0.15402
-1.78452, -1.33, -1.78,-1.9324,0.14788
-7.18934, -5.41, -7.19,-7.0376,-0.15174
-7.3301, 0.14, -7.33,-7.33,-0.0001
-6.58645, -0.74, -6.59,-6.7424,0.15595
-6.61128, -0.02, -6.61,-6.4576,-0.15368
5.0649, -11.67, 5.06,4.9076,-0.1573
-8.63487, -13.69, -8.63,-8.4776,-0.15727
-7.86354, -0.77, -7.86,-8.0124,0.14886
4.35598, 12.22, 4.36,4.36,0.00402
5.08203, 0.72, 5.08,5.08,-0.00203
-1.6819, -6.76, -1.68,-1.5276,-0.1543
-4.95685, 3.28, -4.96,-4.96,0.00315
-4.81872, -0.14, -4.82,-4.9724,0.15368
1.6088, 6.43, 1.61,1.61,0.0012
5.05784, 3.45, 5.06,5.06,0.00216
5.33116, 0.27, 5.33,5.33,-0.00116
9.31059, 3.98, 9.31,9.31,-0.00059
-2.47082, -11.78, -2.47,-2.3176,-0.15322
-5.62965, 3.16, -5.63,-5.63,0.00035
-2.33724, -3.29, -2.34,-2.4924,0.15516
9.22538, 11.57, 9.23,9.23,0.00462
0.77975, -8.45, 0.78,0.9324,0.15265
-0.97785, 1.76, -0.98,-0.98,0.00215
-9.62608, 8.65, -9.63,-9.63,0.00392
-1.46234, -8.17, -1.46,-1.6124,0.15006
0.867, 2.33, 0.87,0.87,0.003
4.49624, 3.63, 4.5,4.5,0.00376
-7.91972, -12.42, -7.92,-7.7676,-0.15212
-4.2871, -3.63, -4.29,-4.4424,0.1553
6.34142, 10.63, 6.34,6.34,-0.00142
-1.71366, -8.05, -1.71,-1.5576,-0.15606
-2.86134, 1.15, -2.86,-2.86,-0.00134
0.42807, -3.29, 0.43,0.2776,-0.15047
5.05528, 4.63, 5.06,5.06,0.00472
-9.76562, -14.83, -9.77,-9.6176,-0.14802
0.92053, -10.69, 0.92,0.7676,-0.15293
-4.01217, -4.93, -4.01,-3.8576,-0.15457
-0.54964, -3.46, -0.55,-0.7024,0.15276
8.56317, 9.11, 8.56,8.56,-0.00317
7.35968, -1.2, 7.36,7.5124,0.15272
3.08381, 4.28, 3.08,3.08,-0.00381
-2.94941, 6.03, -2.95,-2.95,0.00059
-2.97094, 0.02, -2.97,-2.97,-0.00094
8.57033, -11.54, 8.57,8.4176,-0.15273
-6.19103, -14.76, -6.19,-6.0376,-0.15343
-8.32472, 2.13, -8.32,-8.32,-0.00472
-3.53111, -4.79, -3.53,-3.6824,0.15129
6.19801, 9.73, 6.2,6.2,0.00199
-4.39972, -10.6, -4.4,-4.2476,-0.15212
-0.59999, -3.8, -0.6,-0.7524,0.15241
-8.80451, -8.2, -8.8,-8.6476,-0.15691
-0.7986, -8, -0.8,-0.9524,0.1538
-5.90419, -5.1, -5.9,-5.7476,-0.15659
7.35167, -13.25, 7.35,7.1976,-0.15407
3.80017, -3.55, 3.8,3.9524,0.15223
6.33019, -2.53, 6.33,6.1776,-0.15259
-6.05834, -12.39, -6.06,-5.9076,-0.15074
4.30824, -10.37, 4.31,4.1576,-0.15064
-7.12166, -11.43, -7.12,-6.9676,-0.15406
8.12474, -15.24, 8.12,7.9676,-0.15714
-6.87913, -15, -6.88,-6.7276,-0.15153
6.00331, -12.88, 6,5.8476,-0.15571
-5.63951, -11.64, -5.64,-5.4876,-0.15191
2.5809, -8.22, 2.58,2.4276,-0.1533
1.48255, -1.1, 1.48,1.6324,0.14985
-0.23667, 1.72, -0.24,-0.24,0.00333
2.96444, -3.2, 2.96,2.8076,-0.15684
0.27955, -2.68, 0.28,0.4324,0.15285
1.76885, -1.49, 1.77,1.6176,-0.15125
8.9585, 7.19, 8.96,8.96,0.0015
-5.14163, -14.1, -5.14,-4.9876,-0.15403
-9.50582, 4.37, -9.51,-9.51,0.00418
2.78163, -12.29, 2.78,2.6276,-0.15403
5.38056, 2.6, 5.38,5.38,-0.00056
-8.49124, -13.87, -8.49,-8.3376,-0.15364
-3.83381, -4.66, -3.83,-3.9824,0.14859
-2.64488, 1.19, -2.64,-2.64,-0.00488
5.09519, 7.74, 5.1,5.1,0.00481
7.80618, 2.71, 7.81,7.81,0.00382
9.82831, 2.02, 9.83,9.83,0.00169
9.88007, 0.05, 9.88,9.88,-7E-05
-9.73579, -19.62, -9.74,-9.5876,-0.14819
-0.5754, -9.16, -0.58,-0.7324,0.157
-1.45744, -0.88, -1.46,-1.3076,-0.14984
-4.38063, 2.92, -4.38,-4.38,-0.00063
-5.54105, 1.16, -5.54,-5.54,-0.00105
-9.18015, 3.64, -9.18,-9.18,-0.00015
-4.29719, -4.88, -4.3,-4.4524,0.15521
2.21469, 6.51, 2.21,2.21,-0.00469
3.72223, 1.51, 3.72,3.72,-0.00223
-7.786, -11.51, -7.79,-7.6376,-0.1484
1.28593, -9.08, 1.29,1.1376,-0.14833
-6.62133, -7.91, -6.62,-6.4676,-0.15373
5.18028, -11.8, 5.18,5.0276,-0.15268
-0.14319, -5.32, -0.14,0.0124,-0.13079
-0.13769, -0, -0.14,-0.2924,0.15471
8.15887, 8.3, 8.16,8.16,0.00113
-7.52712, -15.69, -7.53,-7.3776,-0.14952
5.28745, -12.82, 5.29,5.1376,-0.14985
-3.10609, -8.4, -3.11,-2.9576,-0.14849
9.92963, -13.04, 9.93,9.7776,-0.15203
9.27789, -0.65, 9.28,9.4324,0.15451
-7.59614, 16.88, -7.6,-7.6,0.00386
7.49631, -15.1, 7.5,7.3476,-0.14871
-3.0317, -10.53, -3.03,-2.8776,-0.1541
-1.52152, -1.51, -1.52,-1.6724,0.15088
9.3866, 10.91, 9.39,9.39,0.0034
0.49394, -8.9, 0.49,0.6424,0.14846
-2.52996, 3.02, -2.53,-2.53,4E-05
2.13168, -4.66, 2.13,1.9776,-0.15408
-7.7606, -9.89, -7.76,-7.6076,-0.153
9.46875, -17.23, 9.47,9.3176,-0.15115
1.09112, -8.38, 1.09,1.2424,0.15128
0.26127, 0.83, 0.26,0.26,-0.00127
-0.95979, 1.22, -0.96,-0.96,0.00021
-5.62356, 4.66, -5.62,-5.62,-0.00356
3.82273, -9.44, 3.82,3.6676,-0.15513
-9.96152, -13.78, -9.96,-9.8076,-0.15392
-9.79305, -0.17, -9.79,-9.9424,0.14935
-4.31227, 5.48, -4.31,-4.31,-0.00227
0.34852, 4.66, 0.35,0.35,0.00148
-7.48865, -7.84, -7.49,-7.3376,-0.15105
-8.54741, 1.06, -8.55,-8.55,0.00259
7.26464, -15.81, 7.26,7.1076,-0.15704
-5.55665, -12.82, -5.56,-5.4076,-0.14905
-7.54541, 1.99, -7.55,-7.55,0.00459
2.74549, -10.3, 2.75,2.5976,-0.14789
-9.38042, -12.13, -9.38,-9.2276,-0.15282
3.67357, -13.05, 3.67,3.5176,-0.15597
-4.25063, -7.92, -4.25,-4.0976,-0.15303
4.49839, -8.75, 4.5,4.3476,-0.15079
9.55536, 5.06, 9.56,9.56,0.00464
-5.58825, -15.15, -5.59,-5.4376,-0.15065
0.69138, -6.28, 0.69,0.5376,-0.15378
-3.8242, -4.51, -3.82,-3.6676,-0.1566
-6.1976, 2.38, -6.2,-6.2,0.0024
-5.28101, -0.92, -5.28,-5.4324,0.15139
-8.70159, -3.42, -8.7,-8.5476,-0.15399
-9.29976, 0.6, -9.3,-9.3,0.00024
3.30177, -12.6, 3.3,3.1476,-0.15417
-8.10532, -11.41, -8.11,-7.9576,-0.14772
2.50484, -10.61, 2.5,2.3476,-0.15724
-1.34964, -3.85, -1.35,-1.1976,-0.15204
2.20934, -3.56, 2.21,2.0576,-0.15174
-2.24567, -4.46, -2.25,-2.0976,-0.14807
-8.65814, 6.41, -8.66,-8.66,0.00186
-2.56976, -6.09, -2.57,-2.7224,0.15264
-3.61267, -1.04, -3.61,-3.4576,-0.15507
8.03904, -11.65, 8.04,7.8876,-0.15144
-3.09026, -11.13, -3.09,-2.9376,-0.15266
3.00374, -6.09, 3,2.8476,-0.15614
6.27227, 3.27, 6.27,6.27,-0.00227
-9.95113, -16.22, -9.95,-9.7976,-0.15353
7.53067, -17.48, 7.53,7.3776,-0.15307
7.89992, 0.37, 7.9,7.9,8E-05
-6.50287, -14.4, -6.5,-6.3476,-0.15527
-2.46019, -4.04, -2.46,-2.6124,0.15221
4.68486, 7.14, 4.68,4.68,-0.00486
1.96558, -2.71, 1.97,2.1224,0.15682
5.13397, -3.16, 5.13,4.9776,-0.15637
1.28253, -3.85, 1.28,1.4324,0.14987
-4.26744, 5.55, -4.27,-4.27,0.00256
2.30776, -6.58, 2.31,2.1576,-0.15016
7.37929, 5.07, 7.38,7.38,0.00071
0.67511, -6.7, 0.68,0.8324,0.15729
1.56977, -0.89, 1.57,1.4176,-0.15217
2.20776, 0.64, 2.21,2.21,0.00224
2.67546, 0.47, 2.68,2.68,0.00454
-1.35416, -4.03, -1.35,-1.1976,-0.15656
7.03426, -8.38, 7.03,6.8776,-0.15666
1.5355, -5.49, 1.54,1.6924,0.1569
-3.90532, 5.45, -3.91,-3.91,0.00468
-9.24245, 5.33, -9.24,-9.24,-0.00245
8.71154, -17.95, 8.71,8.5576,-0.15394
-0.7106, -9.42, -0.71,-0.5576,-0.153
8.44027, -9.15, 8.44,8.2876,-0.15267
-7.56172, -16, -7.56,-7.4076,-0.15412
-9.29339, 1.73, -9.29,-9.29,-0.00339
-4.55434, -4.74, -4.55,-4.7024,0.14806
5.73194, 10.28, 5.73,5.73,-0.00194
7.68767, 1.96, 7.69,7.69,0.00233
6.68944, -1, 6.69,6.8424,0.15296
-9.41018, 16.1, -9.41,-9.41,-0.00018
6.5217, -15.93, 6.52,6.3676,-0.1541
-5.86385, -12.38, -5.86,-5.7076,-0.15625
7.1944, -13.05, 7.19,7.0376,-0.1568
2.34679, -4.84, 2.35,2.5024,0.15561
9.40884, -7.06, 9.41,9.2576,-0.15124
-8.1243, -17.53, -8.12,-7.9676,-0.1567
-2.39317, -5.73, -2.39,-2.5424,0.14923
6.4196, 8.81, 6.42,6.42,0.0004
-5.92829, -12.35, -5.93,-5.7776,-0.15069
3.83798, -9.77, 3.84,3.6876,-0.15038
-0.20094, -4.04, -0.2,-0.0476,-0.15334
-0.27426, 0.07, -0.27,-0.27,-0.00426
-4.16147, 3.89, -4.16,-4.16,-0.00147
3.54383, -7.7, 3.54,3.3876,-0.15623
-3.54629, -7.09, -3.55,-3.3976,-0.14869
-2.45809, -1.09, -2.46,-2.6124,0.15431
1.54393, 4, 1.54,1.54,-0.00393
5.14823, 3.61, 5.15,5.15,0.00177
9.92332, 4.77, 9.92,9.92,-0.00332
3.57991, -6.34, 3.58,3.7324,0.15249
5.9832, -2.4, 5.98,5.8276,-0.1556
8.53144, 2.55, 8.53,8.53,-0.00144
-3.05878, -11.59, -3.06,-2.9076,-0.15118
8.04784, -11.11, 8.05,7.8976,-0.15024
-6.18709, -14.24, -6.19,-6.0376,-0.14949
-9.23165, 3.04, -9.23,-9.23,-0.00165
-9.50863, 0.28, -9.51,-9.51,0.00137
-5.17023, -4.34, -5.17,-5.3224,0.15217
0.68707, 5.86, 0.69,0.69,0.00293
-6.57935, -7.27, -6.58,-6.4276,-0.15175
-7.06779, 0.49, -7.07,-7.07,0.00221
3.88922, -10.96, 3.89,3.7376,-0.15162
4.209, 0.32, 4.21,4.21,0.001
3.83739, -0.37, 3.84,3.9924,0.15501
2.3374, 1.5, 2.34,2.34,0.0026
2.96984, -0.63, 2.97,2.8176,-0.15224
9.65309, 6.68, 9.65,9.65,-0.00309
-3.58766, -13.24, -3.59,-3.4376,-0.15006
-5.96818, 2.38, -5.97,-5.97,0.00182
9.37006, -15.34, 9.37,9.2176,-0.15246
5.3661, -4, 5.37,5.5224,0.1563
9.10244, -3.73, 9.1,8.9476,-0.15484
-0.18222, -9.28, -0.18,-0.0276,-0.15462
-0.13344, -0.05, -0.13,-0.2824,0.14896
1.01664, 1.15, 1.02,1.02,0.00336
-9.34486, -10.36, -9.34,-9.1876,-0.15726
6.93097, -16.27, 6.93,6.7776,-0.15337
7.71506, 0.79, 7.72,7.72,0.00494
7.51788, -0.2, 7.52,7.6724,0.15452
-8.80701, 16.33, -8.81,-8.81,0.00299
9.92341, -18.73, 9.92,9.7676,-0.15581
5.18754, -4.73, 5.19,5.3424,0.15486
9.11334, -3.92, 9.11,8.9576,-0.15574
6.07526, -3.03, 6.08,6.2324,0.15714
-3.05895, 9.14, -3.06,-3.06,0.00105
-5.46289, 2.4, -5.46,-5.46,-0.00289
0.33613, -5.8, 0.34,0.1876,-0.14853
-7.22122, -7.56, -7.22,-7.0676,-0.15362
3.03629, -10.26, 3.04,2.8876,-0.14869
8.79741, 5.76, 8.8,8.8,0.00259
2.59969, -6.2, 2.6,2.7524,0.15271
-0.51623, 3.12, -0.52,-0.52,0.00377
7.92339, -8.44, 7.92,7.7676,-0.15579
-8.02313, -15.94, -8.02,-7.8676,-0.15553
-6.2095, -1.81, -6.21,-6.3624,0.1529
0.11893, 6.33, 0.12,0.12,0.00107
-0.71731, -0.84, -0.72,-0.5676,-0.14971
-5.62943, 4.91, -5.63,-5.63,0.00057
-4.55917, -1.07, -4.56,-4.7124,0.15323
-8.82741, -4.27, -8.83,-8.6776,-0.14981
0.28138, -9.11, 0.28,0.1276,-0.15378
-6.68657, -6.97, -6.69,-6.5376,-0.14897
4.21148, -10.9, 4.21,4.0576,-0.15388
-5.5185, -9.73, -5.52,-5.3676,-0.1509
0.77465, -6.29, 0.77,0.6176,-0.15705
3.87592, 3.11, 3.88,3.88,0.00408
-7.07711, -10.96, -7.08,-6.9276,-0.14951
9.51495, -16.59, 9.51,9.3576,-0.15735
-3.71, -13.22, -3.71,-3.5576,-0.1524
0.13662, -3.85, 0.14,-0.0124,-0.12422
7.51114, 7.37, 7.51,7.51,-0.00114
-3.98017, -11.49, -3.98,-3.8276,-0.15257
-9.11917, 5.14, -9.12,-9.12,0.00083
-9.05515, -0.06, -9.06,-9.2124,0.15725
-4.46125, 4.6, -4.46,-4.46,-0.00125
-0.66879, 3.79, -0.67,-0.67,0.00121
3.15612, 3.83, 3.16,3.16,0.00388
-7.99581, -11.16, -8,-7.8476,-0.14821
1.55907, -9.56, 1.56,1.4076,-0.15147
7.35277, 5.79, 7.35,7.35,-0.00277
-0.59244, -7.94, -0.59,-0.4376,-0.15484
2.62441, -3.21, 2.62,2.4676,-0.15681
8.48864, 5.87, 8.49,8.49,0.00136
-2.36897, -10.86, -2.37,-2.2176,-0.15137
-8.82473, 6.45, -8.82,-8.82,-0.00473
1.62878, -10.45, 1.63,1.4776,-0.15118
7.37742, 5.75, 7.38,7.38,0.00258
0.26107, -7.12, 0.26,0.4124,0.15133
4.20512, -3.95, 4.21,4.0576,-0.14752
-6.73342, -10.94, -6.73,-6.5776,-0.15582
-6.84925, 0.12, -6.85,-6.85,0.00075
-9.83507, 2.99, -9.84,-9.84,0.00493
-6.78514, -3.05, -6.79,-6.9424,0.15726
-3.01802, 3.77, -3.02,-3.02,0.00198
-3.33159, -0.31, -3.33,-3.1776,-0.15399
-1.50607, -1.82, -1.51,-1.6624,0.15633
3.22838, 4.74, 3.23,3.23,0.00162
-5.18106, -8.41, -5.18,-5.0276,-0.15346
0.69089, -5.87, 0.69,0.5376,-0.15329
-2.65091, -3.34, -2.65,-2.4976,-0.15331
-1.50052, -1.15, -1.5,-1.6524,0.15188
-7.21794, -5.72, -7.22,-7.0676,-0.15034
-7.14015, -0.08, -7.14,-7.2924,0.15225
-3.97474, 3.17, -3.97,-3.97,-0.00474
4.44503, 8.42, 4.45,4.45,0.00497
